rowid,pl_letter,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,pl_nnotes,k2_campaigns_num,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_rade_hom,pl_masse_hom,B_V,V_K,J_K,MV_abs,discoverymethod_Microlensing,discoverymethod_Radial Velocity,discoverymethod_Transit,pl_orbper_is_missing,pl_orbsmax_is_missing,pl_rade_is_missing,pl_radj_is_missing,pl_masse_is_missing,pl_massj_is_missing,pl_msinie_is_missing,pl_msinij_is_missing,pl_cmasse_is_missing,pl_cmassj_is_missing,pl_bmasse_is_missing,pl_bmassj_is_missing,pl_dens_is_missing,pl_orbeccen_is_missing,pl_insol_is_missing,pl_eqt_is_missing,pl_orbincl_is_missing,pl_tranmid_is_missing,pl_imppar_is_missing,pl_trandep_is_missing,pl_trandur_is_missing,pl_ratdor_is_missing,pl_ratror_is_missing,pl_occdep_is_missing,pl_orbtper_is_missing,pl_orblper_is_missing,pl_rvamp_is_missing,pl_projobliq_is_missing,pl_trueobliq_is_missing,st_teff_is_missing,st_rad_is_missing,st_mass_is_missing,st_met_is_missing,st_lum_is_missing,st_logg_is_missing,st_age_is_missing,st_dens_is_missing,st_vsin_is_missing,st_rotp_is_missing,st_radv_is_missing,sy_pm_is_missing,sy_pmra_is_missing,sy_pmdec_is_missing,sy_dist_is_missing,sy_plx_is_missing,sy_bmag_is_missing,sy_vmag_is_missing,sy_jmag_is_missing,sy_hmag_is_missing,sy_kmag_is_missing,sy_umag_is_missing,sy_gmag_is_missing,sy_rmag_is_missing,sy_imag_is_missing,sy_zmag_is_missing,sy_w1mag_is_missing,sy_w2mag_is_missing,sy_w3mag_is_missing,sy_w4mag_is_missing,sy_gaiamag_is_missing,sy_icmag_is_missing,sy_tmag_is_missing,sy_kepmag_is_missing,k2_campaigns_num_is_missing,pl_rade_hom_is_missing,pl_masse_hom_is_missing,B_V_is_missing,V_K_is_missing,J_K_is_missing,MV_abs_is_missing
1875.0,0,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.55385,0.08887,2.4,0.214,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.31,70.0,1146.0,87.62,2457615.2057,1,0.0,0.63,0.14235,3.816,14.86,0.01717,0.0238,2457860.59,67.0,5.01,4.9,41.0,6254.0,1.281,1.027,-0.278,2,0.35025,4.234,5.91,1.729476,12.9,17.35,-3.65,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,12.2,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1876.0,0,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.554515,0.06667999999999999,2.32948654,0.20782287,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.50403,2457586.5434,0,0.0,0.4,0.14235,2.8571999999999997,18.295501,0.016769,0.0238,2457860.59,73.0,5.01,4.9,41.0,6321.0,1.273595,1.119172,-0.23,0,-0.36021,4.19,4.7,1.729476,2.6,17.35,8.203,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32948654,12.2,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1877.0,0,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.55287,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0,70.0,804.5,88.72,2457586.5476,1,0.0,0.4,0.14235,2.8571999999999997,18.1,0.029606,0.0238,2457860.59,90.0,2.88,4.9,41.0,6364.0,1.269,0.88,0.0,1,-0.36021,4.5,4.48,1.729476,9.66,17.35,8.203,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1878.0,0,1.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.55237,0.0907,2.44,0.21768222,12.6,0.03964383,34.9613,0.11,35.00279063,0.11013054,12.6,0.03964383,1,4.7,0.093,70.0,1153.0,87.54,2457586.5487,1,0.0,0.67,0.14235,3.775,15.07,0.01728,0.0238,2457860.59,239.0,3.63,4.9,41.0,6327.0,1.296,1.091,-0.311,0,-0.36021,4.252,4.48,1.729476,12.71,17.35,-3.34,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,12.6,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1879.0,0,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.55288,0.06667999999999999,2.4,0.21411403,10.5,0.03303669,34.9613,0.11,35.00279063,0.11013054,10.5,0.03303669,1,4.1,0.0745,277.0,1040.0,88.72,2457586.5476,2,0.0,0.4,0.14235,2.8571999999999997,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,6364.0,1.269,1.154,-0.22,0,-0.36021,4.291,4.7,1.729476,13.2,17.35,8.203,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,10.5,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1880.0,2,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.05652,0.06667999999999999,4.379,0.39066889,12.0,0.03775622,34.9613,0.11,35.00279063,0.11013054,12.0,0.03775622,1,0.78,0.0745,97.0,799.0,88.72,2457569.01767,2,1.0,0.4,0.14235,2.8571999999999997,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,6364.0,1.269,1.154,-0.22,0,-0.36021,4.291,4.7,1.729476,13.2,17.35,8.203,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.379,12.0,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1881.0,2,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.056614,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,89.4,2458432.34123,1,1.0,0.4,0.14235,2.8571999999999997,33.4,0.0303,0.0238,2457860.59,73.0,5.01,4.9,41.0,6290.0,1.18,1.07,-0.24,0,0.29003,4.29,4.0,1.729476,13.2,17.35,8.203,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.482,12.2,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1882.0,2,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.057504,0.06667999999999999,4.29405386,0.38308983,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,89.25565,2457590.07454,0,1.0,0.4,0.14235,2.8571999999999997,32.967845,0.03091,0.0238,2457860.59,73.0,5.01,4.9,41.0,6321.0,1.273595,1.119172,-0.23,0,-0.36021,4.19,4.7,1.729476,2.6,17.35,8.203,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.29405386,12.2,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1883.0,2,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.0576,0.1526,3.95,0.3523954,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,83.0,804.5,89.42,2457611.131,1,1.0,0.34,0.14235,4.693,33.4,0.03034,0.0238,2457860.59,73.0,4.8,4.9,41.0,6290.0,1.18,1.07,-0.24,0,0.29003,4.29,4.0,1.729476,13.2,17.35,8.203,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.95,12.2,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1884.0,2,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.05731,0.06667999999999999,4.98,0.44428661,14.6,0.04593674,34.9613,0.11,35.00279063,0.11013054,14.6,0.04593674,1,2.69,0.052,70.0,804.5,88.17,2457569.0211,1,1.0,0.4,0.14235,2.8571999999999997,25.1,0.03481,0.0238,2457860.59,157.0,5.01,4.9,41.0,6256.0,1.31,1.079,-0.276,0,-0.36021,4.235,4.7,1.729476,2.6,17.35,8.203,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.98,14.6,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1885.0,2,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.05683,0.06667999999999999,4.05,0.3613168,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457611.1313,2,1.0,0.43,0.0992,4.3776,18.1,0.0315,0.0238,2457860.59,73.0,5.01,4.9,41.0,6498.0,1.2427,1.33,0.0,1,0.39454,4.37319,4.7,0.977063,2.6,17.35,8.203,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.05,12.2,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1886.0,2,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.05603,0.06667999999999999,4.786,0.42697832,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.304,2457611.13292,2,1.0,0.4,0.14235,2.8571999999999997,24.79,0.03266,0.0238,2457860.59,73.0,5.01,-10.9,41.0,6244.0,1.299,1.024,-0.27,0,-0.36021,4.5,4.7,1.729476,13.0,17.35,8.203,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.786,12.2,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1887.0,2,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.05652,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0,70.0,804.5,88.89,2457569.01767,1,1.0,0.688,0.14235,4.728,29.5,0.03481,0.0238,2457860.59,90.0,2.53,-2.68,41.0,6364.0,1.269,0.88,0.0,1,-0.36021,4.5,4.48,1.729476,9.66,17.35,8.203,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.482,12.2,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1888.0,2,1.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.05704,0.1536,4.35,0.38808101,15.2,0.04782431,34.9613,0.11,35.00279063,0.11013054,15.2,0.04782431,1,1.01,0.22,70.0,886.0,88.61,2457569.0173,1,1.0,0.52,0.14235,4.638,25.5,0.03086,0.0238,2457860.59,96.0,3.43,4.9,41.0,6327.0,1.296,1.091,-0.311,0,-0.36021,4.252,4.48,1.729476,12.71,17.35,-3.34,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.35,15.2,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1889.0,2,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.05788,0.1533,4.31,0.38451245,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.0,88.72,2457590.0732,2,1.0,0.27,0.1,4.4,34.7,0.0305,0.0238,2457860.59,73.0,5.01,4.9,41.0,6277.0,1.29,1.08,-0.22,0,-0.36021,4.25,4.7,1.729476,12.9,17.35,8.203,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.31,12.2,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1890.0,2,0.0,1.0,2.0,0.0,0.0,2017.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.058,0.1503,4.4,0.393,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.18,70.0,874.0,88.48,2457611.1328,1,1.0,0.688,0.14235,4.728,25.69,0.03207,0.0238,2457860.59,53.0,5.01,4.9,41.0,6254.0,1.281,1.027,-0.278,2,0.35025,4.234,5.91,1.729476,12.9,17.35,-3.65,183.4724742,-0.3934357,61.03534,283.25037,1.01948,183.33896,12.2799626,-2.66228,11.9879,109.353,9.11629,9.4,8.951,8.116,7.962,7.853,15.7495,14.5977,13.211,12.8886,13.3229,7.794,7.85,7.839,8.168,8.88841,,8.56338,9.234,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4,12.2,0.44899999999999984,1.0980000000000008,0.2629999999999999,3.756846489945902,False,False,True,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1891.0,0,1.0,1.0,2.0,0.0,0.0,2021.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.62116,0.02732,1.31,0.11687057,4.04,0.01271126,34.9613,0.11,35.00279063,0.11013054,4.04,0.01271126,1,10.49,0.0,70.0,2130.0,85.8,2458039.1317,2,0.0,0.27,0.00575,3.28,3.7,0.0076,0.0238,2457860.59,73.0,2.14,4.9,41.0,5799.0,1.59,1.04,-0.03,0,-0.36021,4.05,8.3,0.259,2.6,17.35,-2.9889,231.7420543,-16.5090014,32.32096,348.34536,2.22095,233.54602,51.1671169,20.5385,-46.8641,155.317,6.41091,10.667,9.899,8.646,8.366,8.244,15.7495,14.5977,13.211,12.8886,13.3229,8.186,8.229,8.192,8.173,9.77168,,9.29961,9.833,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,4.04,0.7680000000000007,1.6549999999999994,0.402000000000001,3.9429050329435107,False,False,True,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1892.0,2,1.0,1.0,2.0,0.0,0.0,2021.0,1,3,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,479.9,1.2163,2.482,0.22048407,12.2,0.0383853,2434.56559762,7.66,35.00279063,0.11013054,2434.56559762,7.66,2,2.69,0.477,70.0,370.0,88.72,2458629.21,2,0.0,0.4,0.14235,2.8571999999999997,18.1,0.029606,0.0238,2457860.59,-39.01,221.25,4.9,41.0,5799.0,1.59,1.04,-0.03,0,-0.36021,4.05,8.3,0.259,2.6,17.35,-2.9889,231.7420543,-16.5090014,32.32096,348.34536,2.22095,233.54602,51.1671169,20.5385,-46.8641,155.317,6.41091,10.667,9.899,8.646,8.366,8.244,15.7495,14.5977,13.211,12.8886,13.3229,8.186,8.229,8.192,8.173,9.77168,,9.29961,9.833,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,0.7680000000000007,1.6549999999999994,0.402000000000001,3.9429050329435107,False,True,False,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1893.0,0,1.0,1.0,3.0,0.0,0.0,2025.0,1,4,4,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.6413,0.0952,0.91,0.0811849,4.1,0.01290004,34.9613,0.11,35.00279063,0.11013054,4.1,0.01290004,1,17.1,0.06,70.0,968.0,86.7,2457762.98,2,0.0,0.4,0.14235,2.8571999999999997,18.1,0.0073,0.0238,2457860.59,190.0,1.19,4.9,41.0,5784.0,1.147,1.013,0.05,0,0.12385,4.32,7.0,0.902289,2.1,17.35,-62.77,358.6390056,-4.7233362,-63.8099,89.24153,-3.79196,356.86669,112.876772,-112.579,-8.19356,105.48,9.45209,10.326,9.715,8.496,8.189,8.145001,15.7495,14.5977,13.211,12.8886,13.3229,8.073,8.111,8.095,8.079001,9.52137,,9.08781,9.603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,4.1,0.6110000000000007,1.5699989999999993,0.35099899999999984,4.599149394393017,False,True,False,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
